listing_id,date,available,price,,Avg_Price,Median_Price,,
14924831,7/10/2018,t,$125.00 ,,,,,
15528667,7/10/2018,t,$125.00 ,,,,,
22718029,7/10/2018,t,$126.00 ,,,,,
19103076,7/10/2018,t,$129.00 ,,,,,
12308161,7/10/2018,t,$129.00 ,,,,,
18181482,7/10/2018,t,$130.00 ,,,,,
24647800,7/10/2018,t,$130.00 ,,,,,
13107648,7/10/2018,t,$130.00 ,,,,,
14907062,7/10/2018,t,$132.00 ,,,,,
21784164,7/10/2018,t,$135.00 ,,,,,
2378421,7/10/2018,t,$135.00 ,,,,,
1071235,7/10/2018,t,$135.00 ,,,,,
5726867,7/10/2018,t,$135.00 ,,,,,
1038465,7/10/2018,t,$135.00 ,,,,,
4020650,7/10/2018,t,$135.00 ,,,,,
25114970,7/10/2018,t,$136.00 ,,,,,
2372987,7/10/2018,t,$136.00 ,,,,,
23626671,7/10/2018,t,$137.00 ,,,,,
18686660,7/10/2018,t,$138.00 ,,,,,
20504207,7/10/2018,t,$138.00 ,,,,,
24231732,7/10/2018,t,$138.00 ,,,,,
197972,7/10/2018,t,$139.00 ,,,,,
20213864,7/10/2018,t,$139.00 ,,,,,
21901787,7/10/2018,t,$139.00 ,,,,,
17541222,7/10/2018,t,$139.00 ,,,,,
12351909,7/10/2018,t,$139.00 ,,,,,
14966475,7/10/2018,t,$139.00 ,,,,,
12535687,7/10/2018,t,$140.00 ,,,,,
7910223,7/10/2018,t,$140.00 ,,,,,
9706199,7/10/2018,t,$140.00 ,,,,,
20279560,7/10/2018,t,$140.00 ,,,,,
20000347,7/10/2018,t,$140.00 ,,,,,
18890604,7/10/2018,t,$140.00 ,,,,,
16930596,7/10/2018,t,$140.00 ,,,,,
22354,7/10/2018,t,$140.00 ,,,,,
77681,7/10/2018,t,$140.00 ,,,,,
21707195,7/10/2018,t,$140.00 ,,,,,
21711401,7/10/2018,t,$141.00 ,,,,,
20933869,7/10/2018,t,$142.00 ,,,,,
14168664,7/10/2018,t,$142.00 ,,,,,
20805018,7/10/2018,t,$142.00 ,,,,,
336946,7/10/2018,t,$145.00 ,,,,,
5506,7/10/2018,t,$145.00 ,,,,,
23897752,7/10/2018,t,$145.00 ,,,,,
526970,7/10/2018,t,$145.00 ,,,,,
5734770,7/10/2018,t,$145.00 ,,,,,
20148844,7/10/2018,t,$145.00 ,,,,,
3615760,7/10/2018,t,$147.00 ,,,,,
8923817,7/10/2018,t,$148.00 ,,,,,
21806930,7/10/2018,t,$148.00 ,,,,,
169430,7/10/2018,t,$148.00 ,,,,,
24724126,7/10/2018,t,$149.00 ,,,,,
24685384,7/10/2018,t,$149.00 ,,,,,
4098410,7/10/2018,t,$149.00 ,,,,,
6544267,7/10/2018,t,$149.00 ,,,,,
15281436,7/10/2018,t,$149.00 ,,,,,
17448181,7/10/2018,t,$149.00 ,,,,,
1551467,7/10/2018,t,$150.00 ,,,,,
13334098,7/10/2018,t,$150.00 ,,,,,
22013980,7/10/2018,t,$150.00 ,,,,,
22013981,7/10/2018,t,$150.00 ,,,,,
6990904,7/10/2018,t,$150.00 ,,,,,
23700221,7/10/2018,t,$150.00 ,,,,,
19420578,7/10/2018,t,$150.00 ,,,,,
4924910,7/10/2018,t,$150.00 ,,,,,
1682936,7/10/2018,t,$150.00 ,,,,,
20947820,7/10/2018,t,$150.00 ,,,,,
4263736,7/10/2018,t,$150.00 ,,,,,
18356892,7/10/2018,t,$150.00 ,,,,,
9446242,7/10/2018,t,$150.00 ,,,,,
20914641,7/10/2018,t,$150.00 ,,,,,
19996962,7/10/2018,t,$150.00 ,,,,,
21239746,7/10/2018,t,$150.00 ,,,,,
10132073,7/10/2018,t,$150.00 ,,,,,
4315428,7/10/2018,t,$150.00 ,,,,,
5174821,7/10/2018,t,$150.00 ,,,,,
21162873,7/10/2018,t,$151.00 ,,,,,
21237147,7/10/2018,t,$151.00 ,,,,,
1197857,7/10/2018,t,$152.00 ,,,,,
5717690,7/10/2018,t,$152.00 ,,,,,
276450,7/10/2018,t,$152.00 ,,,,,
21574183,7/10/2018,t,$152.00 ,,,,,
3420384,7/10/2018,t,$155.00 ,,,,,
369880,7/10/2018,t,$155.00 ,,,,,
15022444,7/10/2018,t,$155.00 ,,,,,
20189858,7/10/2018,t,$156.00 ,,,,,
20663729,7/10/2018,t,$156.00 ,,,,,
25123882,7/10/2018,t,$157.00 ,,,,,
20929696,7/10/2018,t,$158.00 ,,,,,
20998585,7/10/2018,t,$159.00 ,,,,,
23594420,7/10/2018,t,$159.00 ,,,,,
21498860,7/10/2018,t,$159.00 ,,,,,
15175370,7/10/2018,t,$159.00 ,,,,,
24731145,7/10/2018,t,$160.00 ,,,,,
8908145,7/10/2018,t,$160.00 ,,,,,
19181603,7/10/2018,t,$160.00 ,,,,,
14936298,7/10/2018,t,$160.00 ,,,,,
21950592,7/10/2018,t,$160.00 ,,,,,
1042420,7/10/2018,t,$160.00 ,,,,,
22107268,7/10/2018,t,$160.00 ,,,,,
22107267,7/10/2018,t,$160.00 ,,,,,
4568116,7/10/2018,t,$162.00 ,,,,,
10106081,7/10/2018,t,$164.00 ,,,,,
14966548,7/10/2018,t,$164.00 ,,,,,
19351506,7/10/2018,t,$165.00 ,,,,,
4860853,7/10/2018,t,$165.00 ,,,,,
24749244,7/10/2018,t,$165.00 ,,,,,
1200502,7/10/2018,t,$165.00 ,,,,,
5075267,7/10/2018,t,$165.00 ,,,,,
13697966,7/10/2018,t,$165.00 ,,,,,
5714786,7/10/2018,t,$165.00 ,,,,,
19672185,7/10/2018,t,$165.00 ,,,,,
7630340,7/10/2018,t,$167.00 ,,,,,
7916575,7/10/2018,t,$167.00 ,,,,,
8206536,7/10/2018,t,$167.00 ,,,,,
15174147,7/10/2018,t,$167.00 ,,,,,
15173640,7/10/2018,t,$167.00 ,,,,,
21547937,7/10/2018,t,$168.00 ,,,,,
24474156,7/10/2018,t,$169.00 ,,,,,
6292261,7/10/2018,t,$169.00 ,,,,,
8422876,7/10/2018,t,$169.00 ,,,,,
23827867,7/10/2018,t,$169.00 ,,,,,
1426754,7/10/2018,t,$169.00 ,,,,,
8831050,7/10/2018,t,$169.00 ,,,,,
14680277,7/10/2018,t,$169.00 ,,,,,
21679902,7/10/2018,t,$169.00 ,,,,,
23250950,7/10/2018,t,$169.00 ,,,,,
23090526,7/10/2018,t,$169.00 ,,,,,
17559846,7/10/2018,t,$170.00 ,,,,,
220676,7/10/2018,t,$170.00 ,,,,,
19122257,7/10/2018,t,$170.00 ,,,,,
5768819,7/10/2018,t,$170.00 ,,,,,
20409484,7/10/2018,t,$170.00 ,,,,,
17903944,7/10/2018,t,$170.00 ,,,,,
20492259,7/10/2018,t,$170.00 ,,,,,
21107821,7/10/2018,t,$175.00 ,,,,,
3342094,7/10/2018,t,$175.00 ,,,,,
21935818,7/10/2018,t,$175.00 ,,,,,
2842124,7/10/2018,t,$175.00 ,,,,,
11547657,7/10/2018,t,$175.00 ,,,,,
21641017,7/10/2018,t,$175.00 ,,,,,
4364989,7/10/2018,t,$175.00 ,,,,,
17387160,7/10/2018,t,$175.00 ,,,,,
7809904,7/10/2018,t,$175.00 ,,,,,
82637,7/10/2018,t,$175.00 ,,,,,
619142,7/10/2018,t,$175.00 ,,,,,
23155809,7/10/2018,t,$179.00 ,,,,,
13673021,7/10/2018,t,$179.00 ,,,,,
19909329,7/10/2018,t,$179.00 ,,,,,
19116365,7/10/2018,t,$179.00 ,,,,,
18537967,7/10/2018,t,$179.00 ,,,,,
19115109,7/10/2018,t,$179.00 ,,,,,
18110859,7/10/2018,t,$179.00 ,,,,,
18186972,7/10/2018,t,$179.00 ,,,,,
24277032,7/10/2018,t,$179.00 ,,,,,
22147541,7/10/2018,t,$179.00 ,,,,,
3601254,7/10/2018,t,$179.00 ,,,,,
24168312,7/10/2018,t,$179.00 ,,,,,
22769383,7/10/2018,t,$179.00 ,,,,,
10811,7/10/2018,t,$179.00 ,,,,,
1187188,7/10/2018,t,$180.00 ,,,,,
18626944,7/10/2018,t,$180.00 ,,,,,
5153080,7/10/2018,t,$181.00 ,,,,,
17524373,7/10/2018,t,$183.00 ,,,,,
2174711,7/10/2018,t,$183.00 ,,,,,
14251275,7/10/2018,t,$184.00 ,,,,,
25013220,7/10/2018,t,$184.00 ,,,,,
27611,7/10/2018,t,$185.00 ,,,,,
916123,7/10/2018,t,$185.00 ,,,,,
1615033,7/10/2018,t,$185.00 ,,,,,
24477053,7/10/2018,t,$185.00 ,,,,,
13912472,7/10/2018,t,$185.00 ,,,,,
16631575,7/10/2018,t,$185.00 ,,,,,
18070939,7/10/2018,t,$185.00 ,,,,,
19181423,7/10/2018,t,$185.00 ,,,,,
23074803,7/10/2018,t,$185.00 ,,,,,
23541823,7/10/2018,t,$187.00 ,,,,,
21498861,7/10/2018,t,$187.00 ,,,,,
23310953,7/10/2018,t,$188.00 ,,,,,
10986,7/10/2018,t,$189.00 ,,,,,
17590738,7/10/2018,t,$189.00 ,,,,,
13173203,7/10/2018,t,$189.00 ,,,,,
12957423,7/10/2018,t,$189.00 ,,,,,
11656698,7/10/2018,t,$189.00 ,,,,,
2395326,7/10/2018,t,$189.00 ,,,,,
17962385,7/10/2018,t,$189.00 ,,,,,
10813,7/10/2018,t,$189.00 ,,,,,
3410087,7/10/2018,t,$189.00 ,,,,,
18169357,7/10/2018,t,$189.00 ,,,,,
15154816,7/10/2018,t,$189.00 ,,,,,
23350934,7/10/2018,t,$189.00 ,,,,,
17591026,7/10/2018,t,$189.00 ,,,,,
17573922,7/10/2018,t,$190.00 ,,,,,
10779412,7/10/2018,t,$190.00 ,,,,,
8403945,7/10/2018,t,$190.00 ,,,,,
6759439,7/10/2018,t,$190.00 ,,,,,
6758462,7/10/2018,t,$190.00 ,,,,,
8082512,7/10/2018,t,$190.00 ,,,,,
4623114,7/10/2018,t,$190.00 ,,,,,
6762011,7/10/2018,t,$190.00 ,,,,,
6758443,7/10/2018,t,$190.00 ,,,,,
7694365,7/10/2018,t,$190.00 ,,,,,
7694559,7/10/2018,t,$190.00 ,,,,,
5718801,7/10/2018,t,$190.00 ,,,,,
7476340,7/10/2018,t,$190.00 ,,,,,
4461846,7/10/2018,t,$190.00 ,,,,,
6851460,7/10/2018,t,$190.00 ,,,,,
13711334,7/10/2018,t,$190.00 ,,,,,
5559098,7/10/2018,t,$190.00 ,,,,,
21445568,7/10/2018,t,$191.00 ,,,,,
23856770,7/10/2018,t,$193.00 ,,,,,
15616726,7/10/2018,t,$195.00 ,,,,,
4583526,7/10/2018,t,$195.00 ,,,,,
19111535,7/10/2018,t,$195.00 ,,,,,
3129309,7/10/2018,t,$195.00 ,,,,,
766700,7/10/2018,t,$195.00 ,,,,,
6089865,7/10/2018,t,$195.00 ,,,,,
1204755,7/10/2018,t,$195.00 ,,,,,
21498966,7/10/2018,t,$195.00 ,,,,,
12390027,7/10/2018,t,$195.00 ,,,,,
15582062,7/10/2018,t,$195.00 ,,,,,
15264864,7/10/2018,t,$195.00 ,,,,,
6075481,7/10/2018,t,$195.00 ,,,,,
15581608,7/10/2018,t,$195.00 ,,,,,
9725178,7/10/2018,t,$195.00 ,,,,,
8065282,7/10/2018,t,$195.00 ,,,,,
17669015,7/10/2018,t,$195.00 ,,,,,
12432535,7/10/2018,t,$195.00 ,,,,,
19050865,7/10/2018,t,$196.00 ,,,,,
25132534,7/10/2018,t,$197.00 ,,,,,
322593,7/10/2018,t,$197.00 ,,,,,
2640459,7/10/2018,t,$197.00 ,,,,,
16690607,7/10/2018,t,$197.00 ,,,,,
11739985,7/10/2018,t,$199.00 ,,,,,
22064721,7/10/2018,t,$199.00 ,,,,,
24756096,7/10/2018,t,$199.00 ,,,,,
20234102,7/10/2018,t,$199.00 ,,,,,
11041684,7/10/2018,t,$199.00 ,,,,,
21604166,7/10/2018,t,$199.00 ,,,,,
17300267,7/10/2018,t,$199.00 ,,,,,
24817963,7/10/2018,t,$199.00 ,,,,,
15073826,7/10/2018,t,$199.00 ,,,,,
18858706,7/10/2018,t,$199.00 ,,,,,
8624898,7/10/2018,t,$199.00 ,,,,,
24809947,7/10/2018,t,$199.00 ,,,,,
7093109,7/10/2018,t,$200.00 ,,,,,
18254869,7/10/2018,t,$200.00 ,,,,,
12269155,7/10/2018,t,$200.00 ,,,,,
21690598,7/10/2018,t,$200.00 ,,,,,
18719201,7/10/2018,t,$200.00 ,,,,,
6763409,7/10/2018,t,$200.00 ,,,,,
8025718,7/10/2018,t,$200.00 ,,,,,
6810723,7/10/2018,t,$200.00 ,,,,,
21693386,7/10/2018,t,$200.00 ,,,,,
6426364,7/10/2018,t,$200.00 ,,,,,
7511737,7/10/2018,t,$200.00 ,,,,,
23180341,7/10/2018,t,$200.00 ,,,,,
20635474,7/10/2018,t,$200.00 ,,,,,
12086434,7/10/2018,t,$200.00 ,,,,,
15908237,7/10/2018,t,$200.00 ,,,,,
5620496,7/10/2018,t,$200.00 ,,,,,
13056821,7/10/2018,t,$201.00 ,,,,,
18648107,7/10/2018,t,$202.00 ,,,,,
23212454,7/10/2018,t,$205.00 ,,,,,
13585624,7/10/2018,t,$205.00 ,,,,,
16895403,7/10/2018,t,$207.00 ,,,,,
23088694,7/10/2018,t,$208.00 ,,,,,
21528608,7/10/2018,t,$209.00 ,,,,,
23304679,7/10/2018,t,$209.00 ,,,,,
9180947,7/10/2018,t,$209.00 ,,,,,
15140520,7/10/2018,t,$210.00 ,,,,,
11201204,7/10/2018,t,$210.00 ,,,,,
6759004,7/10/2018,t,$210.00 ,,,,,
7474855,7/10/2018,t,$210.00 ,,,,,
13327413,7/10/2018,t,$210.00 ,,,,,
18942329,7/10/2018,t,$210.00 ,,,,,
3820516,7/10/2018,t,$210.00 ,,,,,
8036024,7/10/2018,t,$213.00 ,,,,,
4553903,7/10/2018,t,$213.00 ,,,,,
17701434,7/10/2018,t,$213.00 ,,,,,
23871901,7/10/2018,t,$213.00 ,,,,,
24799020,7/10/2018,t,$214.00 ,,,,,
14246956,7/10/2018,t,$215.00 ,,,,,
17405305,7/10/2018,t,$215.00 ,,,,,
6276572,7/10/2018,t,$215.00 ,,,,,
8575476,7/10/2018,t,$215.00 ,,,,,
2326445,7/10/2018,t,$215.00 ,,,,,
311240,7/10/2018,t,$215.00 ,,,,,
23021955,7/10/2018,t,$215.00 ,,,,,
19065795,7/10/2018,t,$215.00 ,,,,,
22291813,7/10/2018,t,$219.00 ,,,,,
18808240,7/10/2018,t,$220.00 ,,,,,
23681506,7/10/2018,t,$220.00 ,,,,,
6268805,7/10/2018,t,$220.00 ,,,,,
442735,7/10/2018,t,$223.00 ,,,,,
9906565,7/10/2018,t,$225.00 ,,,,,
1552406,7/10/2018,t,$225.00 ,,,,,
16770690,7/10/2018,t,$225.00 ,,,,,
24244145,7/10/2018,t,$225.00 ,,,,,
7630346,7/10/2018,t,$225.00 ,,,,,
20269943,7/10/2018,t,$225.00 ,,,,,
7031119,7/10/2018,t,$225.00 ,,,,,
24080619,7/10/2018,t,$225.00 ,,,,,
11462476,7/10/2018,t,$225.00 ,,,,,
19545605,7/10/2018,t,$225.00 ,,,,,
13912470,7/10/2018,t,$225.00 ,,,,,
24489960,7/10/2018,t,$225.00 ,,,,,
23800657,7/10/2018,t,$225.00 ,,,,,
5719606,7/10/2018,t,$225.00 ,,,,,
15580808,7/10/2018,t,$226.00 ,,,,,
23562641,7/10/2018,t,$228.00 ,,,,,
21815633,7/10/2018,t,$229.00 ,,,,,
21812988,7/10/2018,t,$229.00 ,,,,,
21836880,7/10/2018,t,$229.00 ,,,,,
22828664,7/10/2018,t,$229.00 ,,,,,
24469219,7/10/2018,t,$229.00 ,,,,,
20560553,7/10/2018,t,$229.00 ,,,,,
20729357,7/10/2018,t,$229.00 ,,,,,
15435324,7/10/2018,t,$229.00 ,,,,,
6552654,7/10/2018,t,$229.00 ,,,,,
6323935,7/10/2018,t,$229.00 ,,,,,
12604733,7/10/2018,t,$229.00 ,,,,,
14950089,7/10/2018,t,$229.00 ,,,,,
19651694,7/10/2018,t,$230.00 ,,,,,
23548239,7/10/2018,t,$230.00 ,,,,,
20858430,7/10/2018,t,$234.00 ,,,,,
12092499,7/10/2018,t,$236.00 ,,,,,
12191871,7/10/2018,t,$237.00 ,,,,,
7181950,7/10/2018,t,$237.00 ,,,,,
22525541,7/10/2018,t,$239.00 ,,,,,
15869937,7/10/2018,t,$239.00 ,,,,,
466300,7/10/2018,t,$239.00 ,,,,,
10266397,7/10/2018,t,$239.00 ,,,,,
10293480,7/10/2018,t,$239.00 ,,,,,
554720,7/10/2018,t,$240.00 ,,,,,
23114689,7/10/2018,t,$240.00 ,,,,,
21697785,7/10/2018,t,$242.00 ,,,,,
23562006,7/10/2018,t,$244.00 ,,,,,
6499228,7/10/2018,t,$245.00 ,,,,,
12508801,7/10/2018,t,$245.00 ,,,,,
1342370,7/10/2018,t,$246.00 ,,,,,
4178790,7/10/2018,t,$246.00 ,,,,,
15582521,7/10/2018,t,$247.00 ,,,,,
18519592,7/10/2018,t,$249.00 ,,,,,
24315639,7/10/2018,t,$249.00 ,,,,,
20443029,7/10/2018,t,$249.00 ,,,,,
20582092,7/10/2018,t,$249.00 ,,,,,
23155348,7/10/2018,t,$250.00 ,,,,,
12888054,7/10/2018,t,$250.00 ,,,,,
950046,7/10/2018,t,$250.00 ,,,,,
14415125,7/10/2018,t,$250.00 ,,,,,
14196983,7/10/2018,t,$250.00 ,,,,,
20730657,7/10/2018,t,$250.00 ,,,,,
24657777,7/10/2018,t,$250.00 ,,,,,
24542123,7/10/2018,t,$250.00 ,,,,,
2694019,7/10/2018,t,$250.00 ,,,,,
6854216,7/10/2018,t,$250.00 ,,,,,
14372667,7/10/2018,t,$250.00 ,,,,,
5932267,7/10/2018,t,$250.00 ,,,,,
24119260,7/10/2018,t,$250.00 ,,,,,
6882615,7/10/2018,t,$250.00 ,,,,,
4500409,7/10/2018,t,$250.00 ,,,,,
7474044,7/10/2018,t,$250.00 ,,,,,
7475379,7/10/2018,t,$250.00 ,,,,,
6879036,7/10/2018,t,$250.00 ,,,,,
7475052,7/10/2018,t,$250.00 ,,,,,
414419,7/10/2018,t,$250.00 ,,,,,
10084216,7/10/2018,t,$250.00 ,,,,,
15907942,7/10/2018,t,$250.00 ,,,,,
6908525,7/10/2018,t,$250.00 ,,,,,
21486679,7/10/2018,t,$250.00 ,,,,,
7475215,7/10/2018,t,$250.00 ,,,,,
7475573,7/10/2018,t,$250.00 ,,,,,
24080395,7/10/2018,t,$250.00 ,,,,,
20227983,7/10/2018,t,$250.00 ,,,,,
18498138,7/10/2018,t,$250.00 ,,,,,
13333573,7/10/2018,t,$250.00 ,,,,,
18029534,7/10/2018,t,$250.00 ,,,,,
21310535,7/10/2018,t,$252.00 ,,,,,
15471042,7/10/2018,t,$253.00 ,,,,,
19224791,7/10/2018,t,$254.00 ,,,,,
16985730,7/10/2018,t,$254.00 ,,,,,
23731003,7/10/2018,t,$255.00 ,,,,,
17526985,7/10/2018,t,$255.00 ,,,,,
22628524,7/10/2018,t,$259.00 ,,,,,
15058488,7/10/2018,t,$259.00 ,,,,,
4150640,7/10/2018,t,$259.00 ,,,,,
21313230,7/10/2018,t,$259.00 ,,,,,
10427882,7/10/2018,t,$259.00 ,,,,,
8553163,7/10/2018,t,$259.00 ,,,,,
11873789,7/10/2018,t,$260.00 ,,,,,
20650592,7/10/2018,t,$263.00 ,,,,,
24265005,7/10/2018,t,$265.00 ,,,,,
3591388,7/10/2018,t,$265.00 ,,,,,
21460989,7/10/2018,t,$265.00 ,,,,,
10411383,7/10/2018,t,$265.00 ,,,,,
20650467,7/10/2018,t,$266.00 ,,,,,
22355436,7/10/2018,t,$267.00 ,,,,,
19269439,7/10/2018,t,$267.00 ,,,,,
21502692,7/10/2018,t,$267.00 ,,,,,
18755373,7/10/2018,t,$269.00 ,,,,,
17806747,7/10/2018,t,$270.00 ,,,,,
11813641,7/10/2018,t,$270.00 ,,,,,
9346513,7/10/2018,t,$270.00 ,,,,,
17802330,7/10/2018,t,$272.00 ,,,,,
13140867,7/10/2018,t,$275.00 ,,,,,
14215317,7/10/2018,t,$275.00 ,,,,,
21041069,7/10/2018,t,$275.00 ,,,,,
19457729,7/10/2018,t,$275.00 ,,,,,
14819274,7/10/2018,t,$275.00 ,,,,,
22987717,7/10/2018,t,$275.00 ,,,,,
22897065,7/10/2018,t,$275.00 ,,,,,
15166858,7/10/2018,t,$275.00 ,,,,,
21346776,7/10/2018,t,$277.00 ,,,,,
4573458,7/10/2018,t,$279.00 ,,,,,
22745898,7/10/2018,t,$279.00 ,,,,,
20570462,7/10/2018,t,$279.00 ,,,,,
16961217,7/10/2018,t,$279.00 ,,,,,
10164759,7/10/2018,t,$279.00 ,,,,,
25079379,7/10/2018,t,$279.00 ,,,,,
24945022,7/10/2018,t,$280.00 ,,,,,
11905849,7/10/2018,t,$280.00 ,,,,,
5526487,7/10/2018,t,$285.00 ,,,,,
23781901,7/10/2018,t,$285.00 ,,,,,
11470818,7/10/2018,t,$285.00 ,,,,,
24770791,7/10/2018,t,$287.00 ,,,,,
23172356,7/10/2018,t,$288.00 ,,,,,
19220895,7/10/2018,t,$288.00 ,,,,,
14855656,7/10/2018,t,$288.00 ,,,,,
16338697,7/10/2018,t,$289.00 ,,,,,
17237411,7/10/2018,t,$289.00 ,,,,,
15444531,7/10/2018,t,$289.00 ,,,,,
4573388,7/10/2018,t,$289.00 ,,,,,
10701625,7/10/2018,t,$289.00 ,,,,,
15504162,7/10/2018,t,$289.00 ,,,,,
23188505,7/10/2018,t,$289.00 ,,,,,
19914995,7/10/2018,t,$293.00 ,,,,,
17039358,7/10/2018,t,$293.00 ,,,,,
18345436,7/10/2018,t,$295.00 ,,,,,
17559756,7/10/2018,t,$295.00 ,,,,,
22372179,7/10/2018,t,$295.00 ,,,,,
6793945,7/10/2018,t,$295.00 ,,,,,
5885130,7/10/2018,t,$295.00 ,,,,,
8283433,7/10/2018,t,$298.00 ,,,,,
14538087,7/10/2018,t,$298.00 ,,,,,
20229074,7/10/2018,t,$298.00 ,,,,,
23969943,7/10/2018,t,$299.00 ,,,,,
15308143,7/10/2018,t,$299.00 ,,,,,
24336881,7/10/2018,t,$299.00 ,,,,,
13015832,7/10/2018,t,$299.00 ,,,,,
17283046,7/10/2018,t,$299.00 ,,,,,
23303687,7/10/2018,t,$299.00 ,,,,,
10266928,7/10/2018,t,$299.00 ,,,,,
9343915,7/10/2018,t,$299.00 ,,,,,
22652684,7/10/2018,t,$299.00 ,,,,,
19160261,7/10/2018,t,$300.00 ,,,,,
25100807,7/10/2018,t,$300.00 ,,,,,
14753927,7/10/2018,t,$300.00 ,,,,,
12784064,7/10/2018,t,$300.00 ,,,,,
24224488,7/10/2018,t,$300.00 ,,,,,
2683284,7/10/2018,t,$300.00 ,,,,,
7540480,7/10/2018,t,$300.00 ,,,,,
18124698,7/10/2018,t,$300.00 ,,,,,
12020829,7/10/2018,t,$300.00 ,,,,,
13015927,7/10/2018,t,$300.00 ,,,,,
24888080,7/10/2018,t,$300.00 ,,,,,
5659780,7/10/2018,t,$300.00 ,,,,,
7804358,7/10/2018,t,$300.00 ,,,,,
5581575,7/10/2018,t,$300.00 ,,,,,
19199379,7/10/2018,t,$300.00 ,,,,,
23561310,7/10/2018,t,$303.00 ,,,,,
21426587,7/10/2018,t,$303.00 ,,,,,
17158062,7/10/2018,t,$304.00 ,,,,,
17296595,7/10/2018,t,$304.00 ,,,,,
19296973,7/10/2018,t,$305.00 ,,,,,
14950622,7/10/2018,t,$307.00 ,,,,,
19905365,7/10/2018,t,$308.00 ,,,,,
19694238,7/10/2018,t,$308.00 ,,,,,
19716328,7/10/2018,t,$308.00 ,,,,,
2441095,7/10/2018,t,$308.00 ,,,,,
7728508,7/10/2018,t,$309.00 ,,,,,
11590000,7/10/2018,t,$309.00 ,,,,,
18507841,7/10/2018,t,$309.00 ,,,,,
22278795,7/10/2018,t,$309.00 ,,,,,
19522209,7/10/2018,t,$309.00 ,,,,,
21753302,7/10/2018,t,$309.00 ,,,,,
22159020,7/10/2018,t,$309.00 ,,,,,
7731797,7/10/2018,t,$309.00 ,,,,,
7856323,7/10/2018,t,$309.00 ,,,,,
22861115,7/10/2018,t,$309.00 ,,,,,
11589644,7/10/2018,t,$309.00 ,,,,,
18888469,7/10/2018,t,$310.00 ,,,,,
20226352,7/10/2018,t,$312.00 ,,,,,
20983197,7/10/2018,t,$313.00 ,,,,,
18684888,7/10/2018,t,$314.00 ,,,,,
15222140,7/10/2018,t,$316.00 ,,,,,
14918032,7/10/2018,t,$320.00 ,,,,,
18546212,7/10/2018,t,$324.00 ,,,,,
14961073,7/10/2018,t,$325.00 ,,,,,
8830015,7/10/2018,t,$325.00 ,,,,,
5903001,7/10/2018,t,$325.00 ,,,,,
17734408,7/10/2018,t,$325.00 ,,,,,
611081,7/10/2018,t,$325.00 ,,,,,
24513062,7/10/2018,t,$329.00 ,,,,,
24329311,7/10/2018,t,$329.00 ,,,,,
20088992,7/10/2018,t,$329.00 ,,,,,
24329312,7/10/2018,t,$329.00 ,,,,,
24512159,7/10/2018,t,$329.00 ,,,,,
19175044,7/10/2018,t,$329.00 ,,,,,
24470076,7/10/2018,t,$329.00 ,,,,,
24469518,7/10/2018,t,$329.00 ,,,,,
23322393,7/10/2018,t,$329.00 ,,,,,
18266259,7/10/2018,t,$329.00 ,,,,,
24825394,7/10/2018,t,$329.00 ,,,,,
15421578,7/10/2018,t,$329.00 ,,,,,
13005579,7/10/2018,t,$330.00 ,,,,,
6134145,7/10/2018,t,$330.00 ,,,,,
25071565,7/10/2018,t,$333.00 ,,,,,
22031411,7/10/2018,t,$335.00 ,,,,,
21409374,7/10/2018,t,$339.00 ,,,,,
21238643,7/10/2018,t,$339.00 ,,,,,
21381823,7/10/2018,t,$339.00 ,,,,,
21837174,7/10/2018,t,$339.00 ,,,,,
21459302,7/10/2018,t,$339.00 ,,,,,
15630129,7/10/2018,t,$339.00 ,,,,,
21241128,7/10/2018,t,$339.00 ,,,,,
21836859,7/10/2018,t,$339.00 ,,,,,
23825170,7/10/2018,t,$339.00 ,,,,,
21238984,7/10/2018,t,$339.00 ,,,,,
24171953,7/10/2018,t,$342.00 ,,,,,
24172008,7/10/2018,t,$343.00 ,,,,,
24203351,7/10/2018,t,$343.00 ,,,,,
24172039,7/10/2018,t,$343.00 ,,,,,
24516904,7/10/2018,t,$349.00 ,,,,,
24515883,7/10/2018,t,$349.00 ,,,,,
24330067,7/10/2018,t,$349.00 ,,,,,
3881993,7/10/2018,t,$349.00 ,,,,,
22263420,7/10/2018,t,$349.00 ,,,,,
24330080,7/10/2018,t,$349.00 ,,,,,
22264322,7/10/2018,t,$349.00 ,,,,,
15581154,7/10/2018,t,$349.00 ,,,,,
19177794,7/10/2018,t,$349.00 ,,,,,
24626307,7/10/2018,t,$349.00 ,,,,,
22231464,7/10/2018,t,$349.00 ,,,,,
8596566,7/10/2018,t,$349.00 ,,,,,
20710110,7/10/2018,t,$349.00 ,,,,,
2611177,7/10/2018,t,$350.00 ,,,,,
24219094,7/10/2018,t,$350.00 ,,,,,
23870750,7/10/2018,t,$350.00 ,,,,,
11624428,7/10/2018,t,$350.00 ,,,,,
1425973,7/10/2018,t,$350.00 ,,,,,
23520944,7/10/2018,t,$350.00 ,,,,,
5718921,7/10/2018,t,$350.00 ,,,,,
7342489,7/10/2018,t,$350.00 ,,,,,
10542140,7/10/2018,t,$350.00 ,,,,,
1143410,7/10/2018,t,$350.00 ,,,,,
15819226,7/10/2018,t,$350.00 ,,,,,
23257183,7/10/2018,t,$350.00 ,,,,,
23036258,7/10/2018,t,$350.00 ,,,,,
